,id,tag,entropy,KL_div,norm_entropy_diff
319,319,classic sci-fi,5.416976274051276,9.807669586085925,0.2677133333692741
320,320,good vs evil,6.168158089328722,7.5258363717205885,0.1661658279503992
321,321,scary,6.46594411657673,6.145207133156711,0.1259100235623983
322,322,ghosts,5.867362667603917,7.648955515718174,0.20682845329136373
323,323,bisexual,5.510335461961739,9.210332177358232,0.25509269686366604
324,324,canadian,5.072945183584425,9.262622747731047,0.3142207145557326
325,325,lgbt,5.818391090482988,7.033918744601861,0.21344861021199102
326,326,quentin tarantino,5.517903500023056,9.52151777096509,0.2540696217966025
327,327,violence,7.132609310022119,1.2886712108967657,0.03578778422282267
328,328,courtroom,5.701286087313644,8.168636582797838,0.22927929288037296
329,329,courtroom drama,4.981555682384109,10.106862606689258,0.32657508160725607
330,330,social commentary,6.9861197186791255,2.605652208638541,0.0555907830017762
331,331,college,5.97367147353264,7.238862994269153,0.1924572400556787
332,332,nerds,4.727355362864062,10.437694581121551,0.3609388105992947
333,333,dystopic future,5.878841351560183,8.494321639487154,0.20527672280808523
